time,place,latitude,longitude,mag,country,sub_continent,continent
1974-05-08T23:33:25.200Z,"25 km SW of Shimoda, Japan",34.522,138.74,6.5,Japan,Eastern Asia,Asia
1974-05-07T03:04:57.500Z,Northern Mid-Atlantic Ridge,12.728,-44.484,5.8,French Guiana,Southern America,South America
1974-05-07T02:25:10.800Z,"276 km SSE of Alo, Wallis and Futuna",-16.693,-177.342,6,Wallis and Futuna,Polynesia,Oceania
1974-05-06T11:38:19.700Z,"92 km NNE of Hihifo, Tonga",-15.201,-173.417,5.7,Tonga,Polynesia,Oceania
1974-05-05T14:19:12.000Z,"68 km ENE of Namie, Japan",37.74,141.707,5.6,Japan,Eastern Asia,Asia
1974-05-05T08:17:50.300Z,"53 km NW of Port-Vila, Vanuatu",-17.452,167.907,5.6,Vanuatu,Melanesia,Oceania
1974-05-05T05:57:35.000Z,"83 km ENE of Hengchun, Taiwan",22.301,121.49,5.5,Taiwan,Eastern Asia,Asia
1974-05-04T12:47:28.300Z,Vanuatu region,-13.881,172.611,5.5,Fiji,Melanesia,Oceania
1974-05-01T15:22:24.700Z,"Pagan region, Northern Mariana Islands",18.276,145.178,5.5,Northern Mariana Islands,Micronesia,Oceania
1974-04-27T07:24:54.000Z,South of Tonga,-26.246,-175.912,6.1,Tonga,Polynesia,Oceania
1974-04-27T06:01:47.300Z,"36 km NNE of Orcopampa, Peru",-14.962,-72.213,5.8,Peru,Southern America,South America
1974-04-26T12:20:00.600Z,"48 km ENE of Pototano, Indonesia",-8.17,117.849,5.6,Indonesia,South-eastern Asia,Asia
1974-04-26T06:12:20.000Z,"184 km ESE of Antofagasta, Chile",-24.535,-68.86,5.5,Chile,Southern America,South America
1974-04-24T09:08:17.200Z,"121 km SSW of Dompu, Indonesia",-9.577,118.118,5.5,Indonesia,South-eastern Asia,Asia
1974-04-22T00:29:19.800Z,"32 km WNW of Hutang, China",31.649,119.171,5.5,China,Eastern Asia,Asia
1974-04-21T02:08:02.900Z,Sea of Okhotsk,46.248,145.361,5.5,Japan,Eastern Asia,Asia
1974-04-21T00:53:30.000Z,Southeast of the Loyalty Islands,-22.819,171.691,5.6,New Caledonia,Melanesia,Oceania
1974-04-20T08:27:15.400Z,Southeast of the Loyalty Islands,-22.844,171.862,5.5,New Caledonia,Melanesia,Oceania
1974-04-20T08:22:21.300Z,"99 km E of Nikolski, Alaska",52.974,-167.375,5.9,United States,Northern America,North America
1974-04-19T07:05:09.100Z,South of the Fiji Islands,-24.011,178.505,5.5,Fiji,Melanesia,Oceania
1974-04-18T21:05:58.500Z,West Chile Rise,-38.172,-93.672,5.5,Chile,Southern America,South America
1974-04-17T15:21:24.300Z,"140 km E of Laikit, Laikit II (Dimembe), Indonesia",1.516,126.239,5.5,Indonesia,South-eastern Asia,Asia
1974-04-17T01:31:33.900Z,"4 km S of M?n??tur, Romania",45.972,21.141,5.6,Romania,Eastern Europe,Europe
1974-04-12T17:45:18.100Z,Philippine Sea,14.263,134.317,5.5,Micronesia (Federated States of),Micronesia,Oceania
1974-04-09T13:11:21.600Z,"43 km NE of Kuril’sk, Russia",45.49,148.292,5.5,Japan,Eastern Asia,Asia
1974-04-06T12:16:22.800Z,"Auckland Islands, New Zealand region",-49.044,164.216,5.5,New Zealand,Australia and New Zealand,Oceania
1974-04-06T03:56:01.800Z,"24 km S of Sand Point, Alaska",55.12,-160.443,6,United States,Northern America,North America
1974-04-06T01:53:47.300Z,"26 km S of Sand Point, Alaska",55.102,-160.44,5.7,United States,Northern America,North America
1974-04-02T19:36:42.000Z,"19 km WNW of Villa de Soto, Argentina",-30.79,-65.192,5.5,Argentina,Southern America,South America
1974-04-02T04:02:33.600Z,"72 km SSW of Panguna, Papua New Guinea",-6.945,155.288,5.7,Papua New Guinea,Melanesia,Oceania
1974-03-31T06:47:45.000Z,"178 km WNW of Abepura, Indonesia",-2.186,139.083,5.6,Indonesia,South-eastern Asia,Asia
1974-03-29T21:50:35.300Z,"6 km NE of Larsen Bay, Alaska",57.585,-153.922,5.7,United States,Northern America,North America
1974-03-27T16:28:47.300Z,"289 km SW of Adak, Alaska",50.109,-179.657,5.6,United States,Northern America,North America
1974-03-27T03:07:22.300Z,Kermadec Islands region,-27.267,-175.336,5.7,Tonga,Polynesia,Oceania
1974-03-24T14:16:03.100Z,"29 km SSE of Kod?ri??, Nepal",27.727,86.11,5.7,Nepal,Southern Asia,Asia
1974-03-24T04:21:05.800Z,"90 km SSW of Merizo Village, Guam",12.554,144.257,5.9,Guam,Micronesia,Oceania
1974-03-23T20:25:51.800Z,Vanuatu region,-21.931,173.707,6.1,Vanuatu,Melanesia,Oceania
1974-03-23T14:54:11.300Z,South of the Fiji Islands,-23.798,178.759,5.6,Fiji,Melanesia,Oceania
1974-03-23T14:28:35.400Z,South of the Fiji Islands,-23.931,179.779,6.1,Fiji,Melanesia,Oceania
1974-03-23T14:21:29.800Z,Bouvet Island region,-54.043,7.105,5.6,South Africa,Southern Africa,Africa
1974-03-23T11:39:53.500Z,Vanuatu,-13.58,166.814,5.5,Vanuatu,Melanesia,Oceania
1974-03-22T18:13:40.600Z,"59 km SSE of Mugur-Aksy, Russia",49.9,90.807,5.5,Mongolia,Eastern Asia,Asia
1974-03-18T10:56:12.400Z,"136 km SSW of Gataivai, Samoa",-14.929,-172.833,6,Samoa,Polynesia,Oceania
1974-03-17T03:57:07.100Z,"55 km SSW of Sibolga, Indonesia",1.294,98.555,5.7,Indonesia,South-eastern Asia,Asia
1974-03-14T20:58:54.800Z,"85 km W of Sola, Vanuatu",-13.862,166.765,5.8,Vanuatu,Melanesia,Oceania
1974-03-13T21:19:46.500Z,"104 km WSW of Panguna, Papua New Guinea",-6.799,154.669,5.6,Papua New Guinea,Melanesia,Oceania
1974-03-12T15:11:05.500Z,"153 km W of Murilo, Micronesia",8.755,150.946,5.5,Micronesia (Federated States of),Micronesia,Oceania
1974-03-11T11:37:33.500Z,Kuril Islands,48.323,153.2,5.9,Russia,Eastern Europe,Europe
1974-03-11T05:33:11.000Z,Scotia Sea,-59.797,-58.838,5.5,Falkland Islands (Malvinas),Southern America,South America
1974-03-10T16:17:08.800Z,,0.403,-80.047,5.6,Ecuador,Southern America,South America
1974-03-09T20:18:06.300Z,"111 km NW of Gizo, Solomon Islands",-7.335,156.193,6.6,Solomon Islands,Melanesia,Oceania
1974-03-09T20:14:28.300Z,"100 km NW of Gizo, Solomon Islands",-7.484,156.179,6.5,Solomon Islands,Melanesia,Oceania
1974-03-08T09:25:06.100Z,"63 km ENE of Nishinoomote, Japan",30.916,131.625,5.5,Japan,Eastern Asia,Asia
1974-03-06T19:29:08.100Z,Banda Sea,-6.604,128.978,6.3,Timor-Leste,South-eastern Asia,Asia
1974-03-06T01:40:26.400Z,"15 km NNW of Ciudad Sandino, Nicaragua",12.289,-86.386,5.8,Nicaragua,Central America,North America
1974-03-04T12:38:33.600Z,Fiji region,-18.836,-177.664,5.5,Tonga,Polynesia,Oceania
1974-03-03T14:22:37.500Z,"73 km SE of Isangel, Vanuatu",-20.062,169.712,6.1,Vanuatu,Melanesia,Oceania
1974-03-03T04:50:48.900Z,"13 km SSE of Y?kaichiba, Japan",35.586,140.599,5.6,Japan,Eastern Asia,Asia
1974-02-28T20:20:10.200Z,"15 km SE of Quepos, Costa Rica",9.336,-84.064,6.2,Costa Rica,Central America,North America
1974-02-28T14:05:20.100Z,"118 km ENE of Tairua, New Zealand",-36.695,177.113,5.7,New Zealand,Australia and New Zealand,Oceania
1974-02-28T13:59:17.800Z,"92 km ENE of Tairua, New Zealand",-36.813,176.851,6.2,New Zealand,Australia and New Zealand,Oceania
1974-02-28T12:59:29.700Z,Vanuatu,-19.201,169.824,5.5,Vanuatu,Melanesia,Oceania
1974-02-27T18:01:48.700Z,"113 km S of Singkil, Indonesia",1.271,97.669,5.9,Indonesia,South-eastern Asia,Asia
1974-02-27T17:00:00.100Z,"65 km SSW of Rachel, Nevada",37.104,-116.053,5.8,United States,Northern America,North America
1974-02-26T09:58:40.400Z,"164 km SW of Merizo Village, Guam",12.21,143.596,5.5,Guam,Micronesia,Oceania
1974-02-26T06:23:45.300Z,"76 km ENE of Petropavlovsk-Kamchatsky, Russia",53.321,159.697,5.6,Russia,Eastern Europe,Europe
1974-02-25T05:46:25.100Z,"90 km ENE of Shikotan, Russia",44.041,147.799,5.9,Russia,Eastern Europe,Europe
1974-02-22T00:36:53.800Z,"107 km SE of Shing?, Japan",33.151,136.906,6,Japan,Eastern Asia,Asia
1974-02-20T03:02:53.500Z,"26 km NE of San José de Jáchal, Argentina",-30.043,-68.59,5.5,Argentina,Southern America,South America
1974-02-19T03:30:21.800Z,"1 km W of Panikihan, Philippines",13.909,122.116,6.1,Philippines,South-eastern Asia,Asia
1974-02-17T04:33:11.900Z,"Pagan region, Northern Mariana Islands",18.439,146.694,5.6,Northern Mariana Islands,Micronesia,Oceania
1974-02-16T01:53:46.600Z,"48 km SW of Bamboo Flat, India",11.446,92.357,6.1,India,Southern Asia,Asia
1974-02-16T01:51:10.800Z,"50 km SW of Bamboo Flat, India",11.43,92.346,6,India,Southern Asia,Asia
1974-02-14T06:38:06.500Z,"13 km SSE of Parapat, Indonesia",2.545,98.97,5.6,Indonesia,South-eastern Asia,Asia
1974-02-13T23:37:52.900Z,"68 km SSW of Gorontalo, Indonesia",0.009,122.74,5.8,Indonesia,South-eastern Asia,Asia
1974-02-12T09:47:44.800Z,"8 km NNE of Harrison, Philippines",13.523,120.458,5.5,Philippines,South-eastern Asia,Asia
1974-02-11T01:40:46.200Z,"147 km WSW of Bandar Lampung, Indonesia",-6.101,104.108,5.5,Indonesia,South-eastern Asia,Asia
1974-02-08T18:24:32.200Z,"220 km SSE of Isangel, Vanuatu",-21.377,170.103,5.8,Vanuatu,Melanesia,Oceania
1974-02-07T09:41:51.000Z,"171 km WSW of Nabire, Indonesia",-3.768,134.016,5.8,Indonesia,South-eastern Asia,Asia
1974-02-06T04:04:07.200Z,"81 km ESE of Akutan, Alaska",53.799,-164.672,6.5,United States,Northern America,North America
1974-02-03T18:45:45.700Z,"133 km ENE of Tual, Indonesia",-5.133,133.848,5.7,Indonesia,South-eastern Asia,Asia
1974-02-03T16:12:56.700Z,"111 km S of Panguna, Papua New Guinea",-7.326,155.5,5.6,Papua New Guinea,Melanesia,Oceania
1974-02-03T10:08:48.400Z,"72 km NW of Davila, Philippines",18.909,120.07,5.9,Philippines,South-eastern Asia,Asia
1974-02-02T19:56:11.400Z,"141 km SW of Bandar Lampung, Indonesia",-6.221,104.259,5.6,Indonesia,South-eastern Asia,Asia
1974-02-02T15:35:15.600Z,"112 km SSW of Panguna, Papua New Guinea",-7.23,155.043,5.5,Papua New Guinea,Melanesia,Oceania
1974-02-02T11:44:52.900Z,"154 km ENE of Tual, Indonesia",-5.022,134.006,5.8,Indonesia,South-eastern Asia,Asia
1974-02-02T08:27:40.200Z,"53 km NNE of Isangel, Vanuatu",-19.104,169.491,5.6,Vanuatu,Melanesia,Oceania
1974-02-01T15:24:04.600Z,"99 km SSW of Panguna, Papua New Guinea",-7.121,155.074,5.6,Papua New Guinea,Melanesia,Oceania
1974-02-01T08:24:33.700Z,"68 km SSW of Panguna, Papua New Guinea",-6.883,155.229,5.8,Papua New Guinea,Melanesia,Oceania
1974-02-01T07:02:14.300Z,"106 km WNW of Gizo, Solomon Islands",-7.59,156.026,5.6,Solomon Islands,Melanesia,Oceania
1974-02-01T06:39:37.100Z,Southern Mid-Atlantic Ridge,-47.424,-13.427,5.7,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
1974-02-01T03:12:33.100Z,"118 km S of Panguna, Papua New Guinea",-7.383,155.575,7.1,Papua New Guinea,Melanesia,Oceania
1974-01-31T23:38:08.820Z,"102 km SSE of Panguna, Papua New Guinea",-7.184,155.822,6.2,Papua New Guinea,Melanesia,Oceania
1974-01-31T23:30:05.300Z,"126 km NW of Gizo, Solomon Islands",-7.461,155.894,7,Solomon Islands,Melanesia,Oceania
1974-01-31T19:55:26.200Z,"65 km S of Nikolski, Alaska",52.357,-168.74,5.6,United States,Northern America,North America
1974-01-31T07:03:58.100Z,"23 km ESE of Miyazaki, Japan",31.836,131.641,5.6,Japan,Eastern Asia,Asia
1974-01-30T10:12:10.500Z,"178 km ENE of Tual, Indonesia",-4.92,134.203,5.6,Indonesia,South-eastern Asia,Asia
1974-01-30T09:53:12.000Z,"155 km ENE of Tual, Indonesia",-5.157,134.074,6.3,Indonesia,South-eastern Asia,Asia
1974-01-29T18:57:13.100Z,"212 km NE of Lospalos, Timor Leste",-7.422,128.578,5.7,Timor-Leste,South-eastern Asia,Asia
1974-01-28T02:13:05.500Z,"220 km SW of Merizo Village, Guam",12.118,143.011,5.5,Guam,Micronesia,Oceania
1974-01-26T05:35:33.600Z,"10 km E of Aquila, Mexico",18.596,-103.401,6.1,Mexico,Central America,North America
1974-01-25T20:28:13.000Z,"Pagan region, Northern Mariana Islands",18.923,145.493,5.9,Northern Mariana Islands,Micronesia,Oceania
1974-01-24T19:12:52.100Z,"101 km SSW of Kushiro, Japan",42.126,143.913,6.1,Japan,Eastern Asia,Asia
1974-01-22T13:28:20.000Z,"115 km S of Ust’-Kamchatsk Staryy, Russia",55.204,162.142,5.7,Russia,Eastern Europe,Europe
1974-01-20T05:13:14.800Z,"76 km N of Port-Olry, Vanuatu",-14.364,166.955,5.6,Vanuatu,Melanesia,Oceania
1974-01-18T21:14:50.500Z,Southern Mid-Atlantic Ridge,-34.175,-20.237,5.5,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
1974-01-18T06:52:43.400Z,West of Macquarie Island,-60.3,150.453,5.7,Australia,Australia and New Zealand,Oceania
1974-01-17T12:52:25.500Z,"72 km N of Pototano, Indonesia",-7.754,117.496,5.6,Indonesia,South-eastern Asia,Asia
1974-01-15T22:50:29.900Z,"136 km NNW of Jiangyou, China",32.913,104.203,5.7,China,Eastern Asia,Asia
1974-01-15T08:32:14.000Z,"Kermadec Islands, New Zealand",-30.924,-178.928,5.6,Tonga,Polynesia,Oceania
1974-01-14T23:32:10.600Z,"108 km SSE of Auki, Solomon Islands",-9.638,161.155,5.6,Solomon Islands,Melanesia,Oceania
1974-01-14T20:31:43.000Z,"229 km SSW of Severo-Kuril’sk, Russia",48.757,154.955,5.5,Russia,Eastern Europe,Europe
1974-01-13T13:20:51.100Z,"122 km N of Lospalos, Timor Leste",-7.421,127.145,5.5,Timor-Leste,South-eastern Asia,Asia
1974-01-12T10:23:55.900Z,"131 km N of Lae, Papua New Guinea",-5.54,147.121,5.5,Papua New Guinea,Melanesia,Oceania
1974-01-11T05:36:30.800Z,"108 km WSW of Sola, Vanuatu",-14.159,166.589,6.2,Vanuatu,Melanesia,Oceania
1974-01-10T10:00:53.800Z,"100 km W of Sola, Vanuatu",-13.853,166.625,5.7,Vanuatu,Melanesia,Oceania
1974-01-10T08:51:13.300Z,"70 km NNW of Port-Olry, Vanuatu",-14.434,166.863,7.2,Vanuatu,Melanesia,Oceania
1974-01-08T21:47:21.600Z,Southwest Indian Ridge,-38.954,46.18,6.1,Madagascar,Eastern Africa,Africa
1974-01-07T16:35:57.800Z,"4 km S of Tafí del Valle, Argentina",-26.889,-65.704,5.8,Argentina,Southern America,South America
1974-01-07T02:18:50.100Z,"122 km NNW of Puerto Villamil, Ecuador",0,-91.524,5.5,Ecuador,Southern America,South America
1974-01-06T17:39:44.100Z,"26 km NE of Port-Olry, Vanuatu",-14.856,167.235,5.6,Vanuatu,Melanesia,Oceania
1974-01-05T08:33:50.700Z,"5 km SSW of Mariatana, Peru",-12.299,-76.352,6.3,Peru,Southern America,South America
1974-01-04T09:27:55.700Z,"166 km SE of Naryn, Kyrgyzstan",40.606,77.645,5.5,China,Eastern Asia,Asia
1974-01-03T11:15:24.000Z,"94 km NW of Port-Olry, Vanuatu",-14.562,166.347,5.5,Vanuatu,Melanesia,Oceania
1974-01-02T14:41:47.900Z,"163 km NW of Hirara, Japan",26.022,124.383,5.7,Japan,Eastern Asia,Asia
1974-01-02T10:42:29.900Z,"45 km NNW of San Pedro de Atacama, Chile",-22.538,-68.397,6.4,Chile,Southern America,South America
1973-12-31T03:00:12.000Z,Kermadec Islands region,-28.919,-178.503,5.7,Tonga,Polynesia,Oceania
1973-12-30T16:39:29.700Z,"56 km W of Luganville, Vanuatu",-15.506,166.639,6.6,Vanuatu,Melanesia,Oceania
1973-12-30T16:21:29.300Z,"103 km NE of Hihifo, Tonga",-15.317,-173.084,6.2,Tonga,Polynesia,Oceania
1973-12-29T08:20:16.200Z,"Komandorskiye Ostrova, Russia region",54.64,168.735,6,Russia,Eastern Europe,Europe
1973-12-29T07:19:25.800Z,"37 km SSW of San Pedro de Atacama, Chile",-23.223,-68.335,5.5,Chile,Southern America,South America
1973-12-29T06:44:18.900Z,"64 km WNW of Port-Olry, Vanuatu",-14.851,166.505,5.8,Vanuatu,Melanesia,Oceania
1973-12-29T00:19:31.100Z,"20 km WSW of Port-Olry, Vanuatu",-15.117,166.896,7.2,Vanuatu,Melanesia,Oceania
1973-12-28T21:05:36.700Z,"76 km NNW of Port-Olry, Vanuatu",-14.441,166.714,5.6,Vanuatu,Melanesia,Oceania
1973-12-28T18:19:30.400Z,"62 km W of Port-Olry, Vanuatu",-14.953,166.499,5.5,Vanuatu,Melanesia,Oceania
1973-12-28T17:50:15.400Z,"35 km WNW of Port-Olry, Vanuatu",-14.92,166.772,5.6,Vanuatu,Melanesia,Oceania
1973-12-28T16:08:20.270Z,"74 km NNW of Port-Olry, Vanuatu",-14.481,166.691,5.68,Vanuatu,Melanesia,Oceania
1973-12-28T15:08:12.600Z,"88 km NW of Port-Olry, Vanuatu",-14.494,166.472,5.5,Vanuatu,Melanesia,Oceania
1973-12-28T14:46:33.600Z,"47 km NNW of Port-Olry, Vanuatu",-14.662,166.87,5.6,Vanuatu,Melanesia,Oceania
1973-12-28T14:18:52.000Z,"72 km WNW of Port-Olry, Vanuatu",-14.745,166.471,5.6,Vanuatu,Melanesia,Oceania
1973-12-28T13:41:45.800Z,"81 km NW of Port-Olry, Vanuatu",-14.464,166.601,7.5,Vanuatu,Melanesia,Oceania
1973-12-28T05:31:06.400Z,South of the Fiji Islands,-23.871,179.96,6.4,Fiji,Melanesia,Oceania
1973-12-26T20:30:06.400Z,"196 km SSE of Tateyama, Japan",33.402,140.826,5.6,Japan,Eastern Asia,Asia
1973-12-24T08:14:25.100Z,"102 km NW of Pangai, Tonga",-19.058,-174.922,5.7,Tonga,Polynesia,Oceania
1973-12-23T18:31:32.600Z,Pacific-Antarctic Ridge,-56.291,-139.014,5.7,Pitcairn,Polynesia,Oceania
1973-12-23T11:18:25.300Z,"62 km NNE of Baukau, Timor Leste",-7.974,126.709,5.5,Timor-Leste,South-eastern Asia,Asia
1973-12-19T12:55:57.100Z,"146 km WNW of Haveluloto, Tonga",-20.586,-176.484,5.8,Tonga,Polynesia,Oceania
1973-12-19T04:43:01.500Z,"92 km WNW of Waingapu, Indonesia",-9.436,119.452,6,Indonesia,South-eastern Asia,Asia
1973-12-17T21:54:02.500Z,Kuril Islands,48.088,154.513,5.6,Russia,Eastern Europe,Europe
1973-12-15T22:57:02.900Z,"105 km SE of Lakatoro, Vanuatu",-16.767,168.128,5.6,Vanuatu,Melanesia,Oceania
1973-12-14T17:37:35.400Z,"100 km WSW of Adak, Alaska",51.406,-177.868,5.8,United States,Northern America,North America
1973-12-14T07:46:57.000Z,"86 km SSE of Kurchatov, Kazakhstan",50.036,79.011,6,Kazakhstan,Central Asia,Asia
1973-12-11T02:36:38.900Z,"162 km E of Yigo Village, Guam",13.676,146.382,5.5,Guam,Micronesia,Oceania
1973-12-10T19:30:33.000Z,South Sandwich Islands region,-55.593,-27.809,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
1973-12-09T20:57:57.800Z,"68 km ESE of Isangel, Vanuatu",-19.772,169.884,6.3,Vanuatu,Melanesia,Oceania
1973-12-09T19:55:45.600Z,"64 km SE of Isangel, Vanuatu",-19.912,169.751,6.8,Vanuatu,Melanesia,Oceania
1973-12-08T13:09:20.100Z,"55 km SW of Lata, Solomon Islands",-11.128,165.498,5.5,Solomon Islands,Melanesia,Oceania
1973-12-08T06:10:03.500Z,"195 km WNW of Pariaman, Indonesia",-0.245,98.399,5.7,Indonesia,South-eastern Asia,Asia
1973-12-06T17:51:44.700Z,South Sandwich Islands region,-55.672,-28.092,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
1973-12-02T22:09:54.500Z,"73 km S of Nikolski, Alaska",52.283,-168.735,5.6,United States,Northern America,North America
1973-12-02T18:19:46.300Z,South Sandwich Islands region,-55.664,-28.244,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
1973-12-01T23:18:03.900Z,"72 km S of Shikotan, Russia",43.157,146.865,5.9,Russia,Eastern Europe,Europe
1973-12-01T23:16:54.800Z,"79 km SSE of Shikotan, Russia",43.1,146.935,5.9,Russia,Eastern Europe,Europe
1973-12-01T17:00:56.200Z,"176 km NW of Talcahuano, Chile",-35.588,-74.481,5.9,Chile,Southern America,South America
1973-11-30T18:41:08.000Z,"152 km W of Panguna, Papua New Guinea",-6.264,154.11,5.5,Papua New Guinea,Melanesia,Oceania
1973-11-30T16:58:51.400Z,"109 km ESE of Laikit, Laikit II (Dimembe), Indonesia",1.257,125.927,5.5,Indonesia,South-eastern Asia,Asia
1973-11-30T08:09:55.400Z,"38 km ESE of Port-Olry, Vanuatu",-15.198,167.391,6,Vanuatu,Melanesia,Oceania
1973-11-30T07:45:19.100Z,South Sandwich Islands region,-55.636,-28.195,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
1973-11-29T13:29:22.200Z,"43 km WNW of Isangel, Vanuatu",-19.401,168.895,5.5,Vanuatu,Melanesia,Oceania
1973-11-29T12:07:34.000Z,,-55.741,-28.275,5.8,South Georgia and the South Sandwich Islands,Southern America,South America
1973-11-29T10:57:42.700Z,"11 km ESE of Palaióchora, Greece",35.181,23.797,5.7,Greece,Southern Europe,Europe
1973-11-29T00:29:56.400Z,"192 km N of Madang, Papua New Guinea",-3.486,145.948,5.7,Papua New Guinea,Melanesia,Oceania
1973-11-28T19:49:01.500Z,"103 km N of Kendari, Indonesia",-3.043,122.582,5.7,Indonesia,South-eastern Asia,Asia
1973-11-28T08:12:31.400Z,Prince Edward Islands region,-41.861,42.77,5.9,South Africa,Southern Africa,Africa
1973-11-27T13:52:29.600Z,"142 km ENE of Petropavlovsk-Kamchatsky, Russia",53.648,160.532,5.9,Russia,Eastern Europe,Europe
1973-11-25T17:11:19.000Z,South Sandwich Islands region,-55.724,-28.256,5.9,South Georgia and the South Sandwich Islands,Southern America,South America
1973-11-25T09:19:14.600Z,"9 km N of Tanabe, Japan",33.82,135.378,5.7,Japan,Eastern Asia,Asia
1973-11-25T04:24:47.300Z,"12 km NE of Tanabe, Japan",33.82,135.451,5.7,Japan,Eastern Asia,Asia
1973-11-21T21:05:20.400Z,"295 km ENE of Kuril’sk, Russia",46.126,151.447,5.6,Japan,Eastern Asia,Asia
1973-11-19T18:40:05.200Z,"15 km NW of Vallenar, Chile",-28.463,-70.853,5.7,Chile,Southern America,South America
1973-11-19T13:01:56.100Z,"24 km SE of ?funato, Japan",38.911,141.91,6.1,Japan,Eastern Asia,Asia
1973-11-19T11:19:35.100Z,"41 km S of Santa Clara, Argentina",-24.675,-64.599,5.9,Argentina,Southern America,South America
1973-11-17T10:51:21.800Z,Carlsberg Ridge,-1.599,69.833,5.5,Maldives,Southern Asia,Asia
1973-11-16T23:08:49.000Z,Western Indian-Antarctic Ridge,-51.183,139.528,5.8,Australia,Australia and New Zealand,Oceania
1973-11-15T15:06:35.500Z,North of Ascension Island,-1.374,-15.791,5.5,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
1973-11-13T16:10:58.900Z,"270 km E of Levuka, Fiji",-18.275,-178.133,5.6,Wallis and Futuna,Polynesia,Oceania
1973-11-13T01:12:11.500Z,"62 km SE of ?funato, Japan",38.622,142.15,5.5,Japan,Eastern Asia,Asia
1973-11-12T03:53:44.000Z,"114 km W of Panguna, Papua New Guinea",-6.153,154.459,5.9,Papua New Guinea,Melanesia,Oceania
1973-11-11T07:14:51.500Z,"49 km NW of P?s?rg?d, Iran",30.573,52.887,5.5,Iran,Southern Asia,Asia
1973-11-11T02:43:06.200Z,"79 km SSE of Severo-Kuril’sk, Russia",49.975,156.356,6,Russia,Eastern Europe,Europe
1973-11-09T22:41:27.700Z,"17 km NNE of Máncora, Peru",-3.967,-80.971,5.6,Peru,Southern America,South America
